date,equity,buy_hold_equity,leveraged_buy_hold_equity,ma120_timing_equity,leveraged_ma120_timing_equity,daily_return,buy_hold_daily_return,leveraged_buy_hold_daily_return,ma120_timing_daily_return,leveraged_ma120_timing_daily_return,target_exposure,actual_equivalent_exposure,overnight_equivalent_exposure,intraday_equivalent_exposure,post_close_equivalent_exposure,pending_next_open_equivalent_exposure,local_defensive_percent,post_close_local_defensive_percent,trend_label,vix_label
2012-11-20,1294297.170459572,1357039.4092660514,1914911.3848306611,1135218.1082242087,1298656.2002081794,0.001258579467223373,0.00043143125097921953,0.001258579467223373,0.00043143125097921953,0.001258579467223373,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-21,1301503.9672478628,1359574.282114545,1925573.8335580726,1137338.6314308355,1305887.2685797736,0.00556811600363146,0.0018679434297819153,0.00556811600363146,0.0018679434297819153,0.00556811600363146,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-23,1354657.2121736899,1378098.7437504367,2004214.0069063758,1152835.0894928325,1359219.526935557,0.040839863929284924,0.01362519273833307,0.040839863929284924,0.01362519273833307,0.040839863929284924,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-26,1345982.3962466763,1375173.506881143,1991379.6253137386,1150388.0110644593,1350515.4953217965,-0.006403698182135633,-0.002122661298807116,-0.006403698182135633,-0.002122661298807116,-0.006403698182135633,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-27,1325322.2983568872,1368153.822805972,1960813.030899547,1144515.7626818889,1329785.816826126,-0.01534945623910148,-0.005104580651129065,-0.01534945623910148,-0.005104580651129065,-0.01534945623910148,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-28,1357291.9146916706,1379171.0452074287,2008112.0466784409,1153732.1128387582,1361863.102799564,0.02412214476012283,0.008052619681945705,0.02412214476012283,0.008052619681945705,0.02412214476012283,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-29,1376241.7245180644,1385605.8888985806,2036148.271592734,1159115.1186909897,1380876.7331971906,0.013961484350769679,0.004665732878827988,0.013961484350769679,0.004665732878827988,0.013961484350769679,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-11-30,1377064.4656277825,1385898.4972631717,2037365.516251631,1159359.8973701007,1381702.2451952754,0.0005978172984156459,0.0002111771947099772,0.0005978172984156459,0.0002111771947099772,0.0005978172984156459,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-03,1356671.5801866604,1379073.759982674,2007194.2623912161,1153650.7298309766,1361240.6790861222,-0.014808954809407174,-0.004924413507897629,-0.014808954809407174,-0.004924413507897629,-0.014808954809407174,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-04,1350868.0613638046,1377123.7275181992,1998607.96202712,1152019.4491546887,1355417.614743294,-0.0042777625090793326,-0.0014140160744550156,-0.0042777625090793326,-0.0014140160744550156,-0.0042777625090793326,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-05,1357993.7106175676,1379561.5033145198,2009150.3530573775,1154058.7467674755,1362567.2622856912,0.005274866922657959,0.0017701937361240816,0.005274866922657959,0.0017701937361240816,0.005274866922657959,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-06,1371761.9413549714,1384240.2263866707,2029520.4368293048,1157972.6870101872,1376381.8626889954,0.010138655746161426,0.003391456677291904,0.010138655746161426,0.003391456677291904,0.010138655746161426,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-07,1384178.9832816117,1388433.3701116655,2047891.4380907852,1161480.4205767275,1388840.7236479132,0.00905189271716885,0.0030292023342943786,0.00905189271716885,0.0030292023342943786,0.00905189271716885,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-10,1385877.0049664248,1389017.645977939,2050403.659495691,1161969.1908652417,1390544.4640557573,0.001226735635580476,0.0004208166404315872,0.001226735635580476,0.0004208166404315872,0.001226735635580476,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-11,1414135.737550255,1398475.1058494304,2092212.4264316857,1169880.736860599,1418898.368489455,0.020390505421882553,0.006808739902532279,0.020390505421882553,0.006808739902532279,0.020390505421882553,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-12,1416156.2381173363,1399157.7959759491,2095201.755024274,1170451.8346405441,1420925.6738478008,0.0014287882792508233,0.0004881675216550363,0.0014287882792508233,0.0004881675216550363,0.0014287882792508233,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-13,1390053.7677761442,1390578.0671119404,2056583.175945711,1163274.5459755491,1394735.2936762187,-0.01843191424690064,-0.006132066653728785,-0.01843191424690064,-0.006132066653728785,-0.01843191424690064,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-14,1374508.028261137,1385410.753931326,2033583.2696936335,1158951.8804336018,1379137.1980697692,-0.011183552662051325,-0.0037159461254456794,-0.011183552662051325,-0.0037159461254456794,-0.011183552662051325,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-17,1422919.1633183272,1401692.2924792792,2105207.4961768542,1172572.0430192878,1427711.3757285308,0.03522070010637498,0.011752138130696421,0.03522070010637498,0.011752138130696421,0.03522070010637498,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-18,1470373.8515292287,1417291.2349870047,2175416.6604960333,1185621.1865319994,1475325.8853485673,0.03335023480900675,0.011128649698240345,0.03335023480900675,0.011128649698240345,0.03335023480900675,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-19,1437550.6797144024,1406762.0381762665,2126854.8102277936,1176813.0894325413,1442392.169227804,-0.022323011104073566,-0.007429098939453094,-0.022323011104073566,-0.007429098939453094,-0.022323011104073566,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,confirmed_bull,low
2012-12-20,1462307.4683828088,1414854.3059673018,2163482.4546011067,1183582.5972819496,1467232.3356403243,0.017221506704254118,0.005752406996656134,0.017221506704254118,0.005752406996656134,0.017221506704254118,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2012-12-21,1422432.9448801582,1402010.9627464402,2104488.136478004,1172838.6235293036,1427223.5197679407,-0.02726822119478648,-0.009077502303024065,-0.02726822119478648,-0.009077502303024065,-0.02726822119478648,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2012-12-24,1409235.168966902,1397691.555219104,2084962.0400547502,1169225.2652079826,1413981.295408737,-0.009278311473844761,-0.003080865729376825,-0.009278311473844761,-0.003080865729376825,-0.009278311473844761,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2012-12-26,1391363.8092930892,1391799.8716851175,2058521.3810756097,1164296.6346980366,1396049.747247887,-0.012681602096912084,-0.004215295937065933,-0.012681602096912084,-0.004215295937065933,-0.012681602096912084,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2012-12-27,1385718.1135909392,1389933.9523646764,2050168.5798626563,1162735.718053622,1390385.0375541446,-0.004057670369490598,-0.0013406520279254375,-0.004057670369490598,-0.0013406520279254375,-0.004057670369490598,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2012-12-28,1340737.8912376687,1374911.476561083,1983620.3853348815,1150168.8121508504,1345253.3274808885,-0.032459864608905965,-0.01080805010773056,-0.032459864608905965,-0.01080805010773056,-0.032459864608905965,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2012-12-31,1409054.662198055,1398280.5353999208,2084694.9804685952,1150168.8121508504,1345253.3274808885,0.050954605972477994,0.016996773419397426,0.050954605972477994,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-02,1517346.8619231689,1434118.5681082672,2244913.1829609517,1179647.7231893945,1448642.107156178,0.07685450581184934,0.025630073365854544,0.07685450581184934,0.025630073365854544,0.07685450581184934,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-03,1507007.522682309,1430878.2362508655,2229616.1407701545,1176982.3577287102,1438770.9283503655,-0.0068140907661386274,-0.002259458826808114,-0.0068140907661386274,-0.002259458826808114,-0.0068140907661386274,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-04,1526809.679529437,1437162.541876633,2258913.4122594404,1182151.5724562216,1457676.45281621,0.013140051757593548,0.004391922014435945,0.013140051757593548,0.004391922014435945,0.013140051757593548,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-07,1514236.6622545528,1433234.7214918784,2240311.645624349,1178920.7068381265,1445672.7358708873,-0.008234829424685933,-0.0027330383796572155,-0.008234829424685933,-0.0027330383796572155,-0.008234829424685933,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-08,1501112.281029873,1429111.0134495422,2220894.1365703247,1175528.7119839936,1433142.620477006,-0.008667324964341342,-0.0028772035595423517,-0.008667324964341342,-0.0028772035595423517,-0.008667324964341342,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-09,1512504.8577525853,1432743.4028809797,2237749.442574843,1178516.5680914456,1444019.3466651174,0.0075894234339993405,0.0025417125732378754,0.0075894234339993405,0.0025417125732378754,0.0075894234339993405,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-10,1548522.4782628457,1444133.206994263,2291037.4765316183,1187885.358642377,1478406.1061991923,0.023813226334875225,0.007949646873529836,0.023813226334875225,0.007949646873529836,0.023813226334875225,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-11,1548151.8001104472,1444035.1690791815,2290489.058571403,1187804.7166327941,1478052.2121798072,-0.00023937537723987224,-6.788703050852885e-05,-0.00023937537723987224,-6.788703050852885e-05,-0.00023937537723987224,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-14,1544938.7729079435,1443053.3786340018,2285735.3880000142,1186997.1356635073,1474984.6693431707,-0.0020753954504168304,-0.0006798937215675149,-0.0020753954504168304,-0.0006798937215675149,-0.0020753954504168304,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-15,1548036.9229657657,1444035.1690791813,2290319.097949354,1187804.7166327941,1477942.5366183969,0.0020053545889012403,0.0006803562915385086,0.0020053545889012403,0.0006803562915385086,0.0020053545889012403,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-16,1547350.1355819954,1443838.8109901454,2289302.996693664,1187643.2004389367,1477286.8466454842,-0.0004436505186547281,-0.00013597874431348078,-0.0004436505186547281,-0.00013597874431348078,-0.0004436505186547281,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-17,1577286.2956511073,1453167.1844705695,2333593.515936707,1195316.3418248391,1505867.511416964,0.01934672662684219,0.006460813637518825,0.01934672662684219,0.006460813637518825,0.01934672662684219,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-18,1587779.4190374424,1456406.9518102258,2349118.081618784,1197981.24293614,1515885.5110942188,0.006652643477133311,0.0022294525876158655,0.006652643477133311,0.0022294525876158655,0.006652643477133311,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-22,1613414.2142430334,1464262.2162345715,2387044.735796324,1204442.6646060743,1540359.5747872603,0.016145060767402818,0.0053935916843723675,0.016145060767402818,0.0053935916843723675,0.016145060767402818,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-23,1621144.598595364,1466618.23104413,2398481.831807388,1206380.6267576711,1547739.9309591467,0.004791320346683245,0.0016090115441325104,0.004791320346683245,0.0016090115441325104,0.004791320346683245,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-24,1622391.477612518,1467011.6999125285,2400326.588081256,1206704.278277897,1548930.3518787837,0.0007691349792205625,0.00026828308831161607,0.0007691349792205625,0.00026828308831161607,0.0007691349792205625,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-25,1649696.0671869915,1475259.02191091,2440723.701377673,1213488.190594599,1574998.6024342736,0.016829840362977265,0.00562185154956385,0.016829840362977265,0.00562185154956385,0.016829840362977265,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-28,1643708.9187363714,1473491.8931958776,2431865.72116074,1212034.6222414463,1569282.5492594775,-0.0036292433313665296,-0.0011978430152174147,-0.0036292433313665296,-0.0011978430152174147,-0.0036292433313665296,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-29,1663035.2102048288,1479284.409779292,2460458.950292473,1216799.3112644572,1587733.7553079717,0.011757733530651423,0.003931149272121903,0.011757733530651423,0.003931149272121903,0.011757733530651423,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-30,1643439.696524062,1473491.8931958778,2431467.4071636405,1212034.6222414463,1569025.517302764,-0.011782981839785137,-0.00391575585135695,-0.011782981839785137,-0.00391575585135695,-0.011782981839785137,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-01-31,1631224.1563810706,1469858.6569878224,2413394.52759197,1209046.0696099193,1557363.0910923425,-0.007432910479665136,-0.0024657320646502834,-0.007432910479665136,-0.0024657320646502834,-0.007432910479665136,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-01,1681508.9320338923,1484979.6411379518,2487790.8034851276,1221483.9774103966,1605370.9956707668,0.030826404486542357,0.010287372924085547,0.030826404486542357,0.010287372924085547,0.030826404486542357,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-04,1624747.0536417002,1468288.0745344076,2403811.6604889426,1207754.172233752,1551179.2685293616,-0.033756513159603076,-0.011240266291296264,-0.033756513159603076,-0.011240266291296264,-0.033756513159603076,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-05,1673906.6266101515,1483114.0981626743,2476543.2001223606,1219949.4574814057,1598112.9190736108,0.030256754648833116,0.010097489644849134,0.030256754648833116,0.010097489644849134,0.030256754648833116,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-06,1677503.3855751182,1484194.0206092263,2481864.6014571567,1220837.7578518393,1601546.8184783508,0.002148721384926131,0.0007281452235468056,0.002148721384926131,0.0007281452235468056,0.002148721384926131,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-07,1670786.1282901606,1482230.6278914488,2471926.425941224,1219222.7506963932,1595133.7154550527,-0.004004318168725964,-0.001322867961003893,-0.004004318168725964,-0.001322867961003893,-0.004004318168725964,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-08,1698615.5464091683,1490477.8558035393,2513100.0225507095,1226006.5856215311,1621703.030564554,0.01665648142978523,0.005564065238499838,0.01665648142978523,0.005564065238499838,0.01665648142978523,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-11,1697549.0041687533,1490183.6479720036,2511522.0743598402,1225764.5822012187,1620684.7808569244,-0.0006278891316341763,-0.00019739161530663019,-0.0006278891316341763,-0.00019739161530663019,-0.0006278891316341763,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-12,1705875.9756441556,1492637.9829555163,2523841.820430015,1227783.41853709,1628634.7109665547,0.004905290778029667,0.001647001687914651,0.004905290778029667,0.001647001687914651,0.004905290778029667,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-13,1710193.1388056914,1493914.9220951404,2530229.059061821,1228833.7768423285,1632756.3950034778,0.0025307602798648387,0.0008554915218597081,0.0025307602798648387,0.0008554915218597081,0.0025307602798648387,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-14,1714850.2919290497,1495288.7701143557,2537119.3125062073,1229963.8484583828,1637202.6744160966,0.0027231737852782744,0.00091962935699752,0.0027231737852782744,0.00091962935699752,0.0027231737852782744,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-15,1708709.8766855712,1493521.829571905,2528034.5742206792,1228510.434888358,1631340.2942969904,-0.003580729625424697,-0.0011816717799034704,-0.003580729625424697,-0.0011816717799034704,-0.003580729625424697,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-19,1747065.8618502915,1504714.8051646983,2584782.2163732457,1237717.3222876126,1667959.5384299017,0.022447336255304227,0.007494350180339504,0.022447336255304227,0.007494350180339504,0.022447336255304227,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-20,1681680.3890560907,1485960.961151677,2488044.4739800575,1222291.171421864,1605534.689199357,-0.03742587742224671,-0.012463387712177476,-0.03742587742224671,-0.012463387712177476,-0.03742587742224671,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-21,1650951.6120033439,1476927.8304519881,2442581.278692893,1214860.884763477,1576197.2967697824,-0.01827266182844326,-0.006078982514242992,-0.01827266182844326,-0.006078982514242992,-0.01827266182844326,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-22,1699296.7333153435,1491361.796506219,2514107.837905331,1226733.6793643632,1622353.373646872,0.02928318489803313,0.009772966394582472,0.02928318489803313,0.009772966394582472,0.02928318489803313,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-25,1602238.4799148208,1462985.6534401106,2370510.2479002113,1203392.6158670916,1529689.8724716536,-0.05711671863875193,-0.01902700145101255,-0.05711671863875193,-0.01902700145101255,-0.05711671863875193,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-26,1635086.7286863078,1473000.8568438515,2419109.199501052,1211630.715669457,1561050.7679338849,0.02050147289761347,0.006845729061109251,0.02050147289761347,0.006845729061109251,0.02050147289761347,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-27,1696825.302397181,1491557.8723363823,2510451.3583038715,1226894.9633835286,1619993.8479623888,0.03775859263470179,0.012598102306805359,0.03775859263470179,0.012598102306805359,0.03775859263470179,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-02-28,1686712.8871084664,1488612.595087134,2495490.049876055,1224472.2978672318,1610339.3180985218,-0.005959608967657717,-0.0019746315606478104,-0.005959608967657717,-0.0019746315606478104,-0.005959608967657717,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-01,1703340.2713258346,1493521.8295719048,2520090.248396528,1228510.4348883582,1626213.8221513487,0.00985786279600472,0.003297859027239669,0.00985786279600472,0.003297859027239669,0.00985786279600472,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-04,1730490.676391405,1501474.9437387506,2560259.2458643694,1235052.3437847479,1652134.8696002366,0.015939507520970807,0.005325073935561697,0.015939507520970807,0.005325073935561697,0.015939507520970807,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-05,1776937.6139305949,1514926.1784848932,2628977.4440604853,1246116.7835007082,1696478.7115761198,0.02684032810627198,0.008958680797328755,0.02684032810627198,0.008958680797328755,0.02684032810627198,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-06,1784130.023733026,1516988.1736354977,2639618.607256533,1247812.8970151206,1703345.4524335917,0.004047643398420528,0.001361119228044938,0.004047643398420528,0.001361119228044938,0.004047643398420528,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-07,1793766.3134358237,1519737.3750545823,2653875.4883504333,1250074.2785122518,1712545.415454924,0.00540111403015072,0.0018122761052883352,0.00540111403015072,0.0018122761052883352,0.00540111403015072,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-08,1816650.5583742645,1526218.2269419674,2687732.706125478,1255405.1642167484,1734393.472507801,0.012757651187354465,0.004264455157689584,0.012757651187354465,0.004264455157689584,0.012757651187354465,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-11,1837270.095795157,1532010.7435253817,2718239.291366013,1260169.8532397593,1754079.3669381146,0.011350304727478852,0.0037953396710643794,0.011350304727478852,0.0037953396710643794,0.011350304727478852,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-12,1824840.7629486718,1528574.2417515258,2699850.105700767,1257343.1263683455,1742212.8284576144,-0.00676510921008914,-0.0022431316414582847,-0.00676510921008914,-0.0022431316414582847,-0.00676510921008914,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-13,1832510.9807864227,1530734.0866446302,2711198.1854129597,1259119.727109213,1749535.742426503,0.004203225833993982,0.0014129800399027559,0.004203225833993982,0.0014129800399027559,0.004203225833993982,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-14,1861716.5422487939,1538884.3115908387,2754407.7847392163,1265823.7713319708,1777418.8897537426,0.015937455092267815,0.0053243897926607,0.015937455092267815,0.0053243897926607,0.015937455092267815,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-15,1854273.231230894,1536851.7654492753,2743395.4134427924,1264151.881377059,1770312.6083702475,-0.003998090390768629,-0.0013207920350181146,-0.003998090390768629,-0.0013207920350181146,-0.003998090390768629,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-18,1823508.5506430115,1528370.6390180932,2697879.0989108696,1257175.6510240678,1740940.938100781,-0.016591233734987755,-0.005518506483091157,-0.016591233734987755,-0.005518506483091157,-0.016591233734987755,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-19,1810737.625331991,1524820.8573500356,2678984.5275318623,1254255.7447097192,1728748.274302444,-0.007003490774154777,-0.002322592162813497,-0.007003490774154777,-0.002322592162813497,-0.007003490774154777,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-20,1848616.880049673,1535471.7077348626,2735026.8474590816,1263016.701917787,1764912.3741195279,0.020919239865431725,0.00698498471704867,0.020919239865431725,0.00698498471704867,0.020919239865431725,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-21,1801173.762609759,1522354.479321292,2664834.802084146,1252227.0022536686,1719617.458801942,-0.025664115670435174,-0.00854280046157363,-0.025664115670435174,-0.00854280046157363,-0.025664115670435174,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-22,1844516.853403857,1534583.8154079665,2728960.862087736,1262286.3577292715,1760997.9947586588,0.024063803112086855,0.008033172465933713,0.024063803112086855,0.008033172465933713,0.024063803112086855,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-25,1821334.4487753157,1528173.057807276,2694662.517345792,1257013.1287398797,1738865.2785467096,-0.012568280189883244,-0.004177521968056319,-0.012568280189883244,-0.004177521968056319,-0.012568280189883244,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-26,1864997.2390066353,1540402.8643254049,2759261.5723508643,1267072.871173302,1780551.0380999658,0.023972966777561965,0.00800289368775875,0.023972966777561965,0.00800289368775875,0.023972966777561965,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-27,1864930.631962385,1540402.8643254049,2759163.027294709,1267072.871173302,1780487.4469914623,-3.571428571428571e-05,0.0,-3.571428571428571e-05,0.0,-3.571428571428571e-05,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-03-28,1882056.180981661,1545136.3456188391,2784500.2601473797,1270966.4407530648,1796837.5591774434,0.009182941566708921,0.003072885284141069,0.009182941566708921,0.003072885284141069,0.009182941566708921,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-01,1859646.7355914183,1539022.148006956,2751345.5078347563,1265937.1499730828,1775442.8029717484,-0.011906895031451295,-0.003957060248579003,-0.011906895031451295,-0.003957060248579003,-0.011906895031451295,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-02,1887109.4705447794,1546616.4170604416,2791976.5970629784,1272183.8874447613,1801662.038157489,0.01476771605475243,0.004934476780155572,0.01476771605475243,0.004934476780155572,0.01476771605475243,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-03,1829641.0661317285,1530935.0549619184,2706952.149517034,1259285.0354897012,1746795.7761623191,-0.03045313762134886,-0.010139141111878192,-0.03045313762134886,-0.010139141111878192,-0.03045313762134886,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-04,1851853.7603659278,1537148.7017832461,2739815.808688697,1264396.1291527245,1768002.6900121043,0.01214046549641686,0.004058726594043716,0.01214046549641686,0.004058726594043716,0.01214046549641686,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-05,1826836.705133175,1530245.1201910032,2702803.100190597,1258717.5231516294,1744118.3953154495,-0.013509195903141627,-0.004491160539142447,-0.013509195903141627,-0.004491160539142447,-0.013509195903141627,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-08,1863858.6338329962,1540600.445536222,2757577.0071214945,1267235.3934574903,1779463.9884349548,0.02026559275702885,0.006767102347581044,0.02026559275702885,0.006767102347581044,0.02026559275702885,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-09,1883121.77787531,1545926.2000306537,2786076.809698643,1271616.142931998,1797854.9063431658,0.010335088559103664,0.0034569342816059834,0.010335088559103664,0.0034569342816059834,0.010335088559103664,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-10,1952250.9919094606,1564861.5364987543,2888353.413557235,1287191.582124508,1863853.981964909,0.036709900998621446,0.01224853842811191,0.036709900998621446,0.01224853842811191,0.036709900998621446,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2013-04-11,1971376.4176740511,1569990.2743001138,2916649.462078568,1291410.2736642107,1882113.4174144669,0.009796601893839648,0.0032774387265179783,0.009796601893839648,0.0032774387265179783,0.009796601893839648,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
