date,equity,buy_hold_equity,leveraged_buy_hold_equity,ma120_timing_equity,leveraged_ma120_timing_equity,daily_return,buy_hold_daily_return,leveraged_buy_hold_daily_return,ma120_timing_daily_return,leveraged_ma120_timing_daily_return,target_exposure,actual_equivalent_exposure,overnight_equivalent_exposure,intraday_equivalent_exposure,post_close_equivalent_exposure,pending_next_open_equivalent_exposure,local_defensive_percent,post_close_local_defensive_percent,trend_label,vix_label
2025-08-13,1404578.965316447,1203011.1879818868,1519753.5147073544,1109667.9763228872,1330358.9483177997,0.010233439779753958,0.0034230513551560815,0.010233439779753958,0.0034230513551560815,0.010233439779753958,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-14,1404920.935937952,1203123.1412880574,1520123.5266944282,1109771.243025593,1330682.8487090308,0.0002434684200386038,9.306090191762983e-05,0.0002434684200386038,9.306090191762983e-05,0.0002434684200386038,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-15,1395002.7787795693,1200306.2812809017,1509392.0871861652,1107172.9468709503,1321288.7815527539,-0.007059583856056131,-0.002341289856780615,-0.007059583856056131,-0.002341289856780615,-0.007059583856056131,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-18,1394042.1678728617,1200045.056899837,1508352.706818251,1106931.9912313037,1320378.930738277,-0.0006886085972876234,-0.00021763143719111255,-0.0006886085972876234,-0.00021763143719111255,-0.0006886085972876234,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-19,1371303.80041515,1193534.6563802818,1483749.8082159788,1100926.7412039074,1298842.0920382258,-0.016311104485747276,-0.005425130066677664,-0.016311104485747276,-0.005425130066677664,-0.016311104485747276,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-20,1360323.818637241,1190363.3349822043,1471869.4751692424,1098001.4867813133,1288442.3086360043,-0.008006965177654238,-0.0026570836306466505,-0.008006965177654238,-0.0026570836306466505,-0.008006965177654238,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-21,1343903.103402001,1185587.80882463,1454102.2721076887,1093596.4999448715,1272889.2881292093,-0.012071181148390045,-0.004011822287558586,-0.012071181148390045,-0.004011822287558586,-0.012071181148390045,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-22,1405769.2188765358,1203794.6314772735,1521041.368274868,1110390.6314126935,1331486.307130321,0.046034654818435015,0.0153567897013831,0.046034654818435015,0.0153567897013831,0.046034654818435015,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-25,1387158.379973163,1198496.6565575697,1500904.452847916,1105503.7332969583,1313858.8923090938,-0.013238900563099768,-0.004401062092461827,-0.013238900563099768,-0.004401062092461827,-0.013238900563099768,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-26,1404533.0862824593,1203514.8056237989,1519703.8736228186,1110132.5176132126,1330315.493599402,0.012525394763958161,0.004187036349890816,0.012525394763958161,0.004187036349890816,0.012525394763958161,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-27,1414083.666262869,1206257.0300935076,1530037.5948667869,1112661.9692993849,1339361.4068960606,0.006799825560313741,0.0022785132820093423,0.006799825560313741,0.0022785132820093423,0.006799825560313741,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-28,1429056.5128622935,1210528.823785266,1546238.205018686,1116602.3089309344,1353543.066273856,0.010588373910714063,0.003541362732142783,0.010588373910714063,0.003541362732142783,0.010588373910714063,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-08-29,1403438.1610192808,1203309.6153077711,1518519.1652097304,1109943.2482822023,1329278.4257964676,-0.01792675909765188,-0.0059636816039791984,-0.01792675909765188,-0.0059636816039791984,-0.01792675909765188,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
